AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
,28,East Street,London,Green grocer,Retailers - other,4613,0,2.541463626711398,1738992,201655,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE17 2DN,2026-04-13T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.093948', 'latitude': '51.487979'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.093948,51.487979
Green Jade Chinese Restaurant & Take,219 Holloway Road,London,,Green Jade Chinese Restaurant & Take,Takeaway/sandwich shop,7844,0,2.825762474600304,416484,PI/000089825,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N7 8DL,2025-10-02T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1106722', 'latitude': '51.5511098'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1106722,51.5511098
36-37 UPPER BERKELEY STREET,,LONDON,,Green Valley,Retailers - other,4613,0,1.121357499930251,412133,00674/0036/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1H 5QF,2026-04-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1624111', 'latitude': '51.5153403'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1624111,51.5153403
,57 Belsize Road,,London,Green Village Deli,Pub/bar/nightclub,7843,0,2.6851695413675407,1436654,200665,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW6 4BE,2025-09-11T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1798898', 'latitude': '51.5414577'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 5}",-0.1798898,51.5414577
,91 Bayham Street,,London,GREENBAY GROCERIES,Retailers - other,4613,0,1.6975795446815942,1838087,206141,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 0AG,2025-08-18T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.14055', 'latitude': '51.53794'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.14055,51.53794
,14 Greenland Road,,London,Greenland News,Retailers - other,4613,0,1.7951603136731165,425956,6238,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 0AY,2026-02-03T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1404613', 'latitude': '51.5393647'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1404613,51.5393647
145 South Lambeth Road,London,,,Grelha D'Ouro,Restaurant/Cafe/Canteen,1,0,2.508210032509912,1659841,23/00198/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 1XN,2026-04-07T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.123203', 'latitude': '51.478155'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.123203,51.478155
34 Royal Exchange,London,,,Grind & Co Ltd,Restaurant/Cafe/Canteen,1,0,2.1030835134126815,948352,PI/000030770,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC3V 3LP,2025-02-12T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.08759', 'latitude': '51.513585'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.08759,51.513585
Grown by Nature,76 Chapel Market,London,N1 9ER,Grown by Nature,Retailers - other,4613,0,1.8066236749244091,1584317,PI/000292904,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 9ER,2025-12-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1092006', 'latitude': '51.5333795'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1092006,51.5333795
33 AYBROOK STREET,,LONDON,,Gunmakers,Restaurant/Cafe/Canteen,1,0,0.8237283727566631,412302,00748/0033/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 4AP,2026-03-12T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1532883', 'latitude': '51.5192438'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1532883,51.5192438
,96 Queen's Crescent,,London,Gure Cafe,Restaurant/Cafe/Canteen,1,0,2.599736603551196,1768453,205057,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW5 4DY,2024-10-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1510754', 'latitude': '51.5500178'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1510754,51.5500178
H & A Patisserie,Ground Floor,398 York Way,London,H & A Patisserie,Retailers - other,4613,0,2.4503003364395326,1795972,PI/000297081,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N7 9LW,2025-03-06T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.128071', 'latitude': '51.548574'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.128071,51.548574
GROUND FLOOR 4 STRUTTON GROUND,,LONDON,,HALA EAT,Other catering premises,7841,0,1.1168673932913378,1619555,BA35EB-TBP924-7FTY1F,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1P 2HP,2025-10-31T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1341312', 'latitude': '51.497403'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1341312,51.497403
22-23 Bartholomew Close,London,,,"Half Cup, Unit 9",Restaurant/Cafe/Canteen,1,0,1.6627951356745467,1174374,PI/000030204,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC1A 7BB,2025-02-04T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0985387', 'latitude': '51.5180946'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.0985387,51.5180946
GRAND PLAZA HOTEL 42-43 PRINCE'S SQUARE,,LONDON,,Halia Restaurant,Restaurant/Cafe/Canteen,1,0,2.3475419904216617,1907892,c/a1BNz00000AvHRSMA3,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 4AD,2026-01-14T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1910953', 'latitude': '51.5134571'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1910953,51.5134571
248 Wandsworth Road,London,,,Hallalway Butchers & Rotisserie,Retailers - other,4613,0,2.68702652289317,484654,83810/0236/3/250,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 2JS,2026-01-06T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.132532', 'latitude': '51.474689'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.132532,51.474689
Hammerton Taphouse,Units 8 AND 9 Roman Way Industrial Estate,149 Roman Way,London,Hammerton Taphouse,Manufacturers/packers,7839,0,2.261853300537733,717223,PI/000263805,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N7 8XH,2024-12-20T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1144743', 'latitude': '51.5432305'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1144743,51.5432305
,86 Plender Street,,London,HAMZA'S CHARCOAL GRILL,Restaurant/Cafe/Canteen,1,0,1.5594382609742574,1832048,206068,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 0JN,2025-07-15T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1387228', 'latitude': '51.5360278'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1387228,51.5360278
,56 PAUL STREET,Hackney,London,Hanoi Pho 21,Restaurant/Cafe/Canteen,1,0,2.372672391837055,1872300,bddda2d4,512,technicalbusinesssupport@hackney.gov.uk,Hackney,https://hackney.gov.uk/environmental-health#food,False,,EC2A 4LN,2025-09-27T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0840247', 'latitude': '51.5241309'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.0840247,51.5241309
THIRD FLOOR 8 GERRARD STREET,,LONDON,,Haozhan Restaurant,Restaurant/Cafe/Canteen,1,0,0.27085768141480876,412634,00909/0008/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5PJ,2025-03-31T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1306194', 'latitude': '51.5120952'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1306194,51.5120952
,114 Tottenham Court Road,,London,Happy Bones Coffee,Restaurant/Cafe/Canteen,1,0,0.6787804075471909,1612255,202570,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5AQ,2026-06-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1371945', 'latitude': '51.5233148'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1371945,51.5233148
82-84 BISHOP'S BRIDGE ROAD,,LONDON,,Happy Lamb Hot Pot Bayswater,Restaurant/Cafe/Canteen,1,0,2.184170549475622,1619562,CS349B-0V8VME-V075GW,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 6BB,2025-09-16T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1870798', 'latitude': '51.5164242'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1870798,51.5164242
25-29 COVENTRY STREET,,LONDON,,Happy Restaurant,Restaurant/Cafe/Canteen,1,0,0.28969827131611053,1214669,20/00011/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7AG,2025-11-10T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1323839', 'latitude': '51.5101809'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1323839,51.5101809
,Bernard Street,,London,HARRY'S KIOSK,Restaurant/Cafe/Canteen,1,0,0.9305162241733741,1500546,201188,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1LE,2022-09-06T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.122375525852955', 'latitude': '51.5237044018825'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.122375525852955,51.5237044018825
301-302 The Stables Market,Chalk Farm Road,,London,Harvest Garden,Takeaway/sandwich shop,7844,0,2.0503125123475927,1214113,197699,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8AH,2026-02-04T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.147737994790077', 'latitude': '51.5423393249512'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.147737994790077,51.5423393249512
355 EDGWARE ROAD,,LONDON,,Hawler Restaurant,Restaurant/Cafe/Canteen,1,0,1.7129466982343302,1402126,21/00562/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 1BS,2025-10-27T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1737804', 'latitude': '51.5222444'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1737804,51.5222444
,1b Hawley Road,,London,HAWLEY RED SPICE,Takeaway/sandwich shop,7844,0,2.0286874131140804,1595701,202373,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8RP,2024-03-20T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1422891', 'latitude': '51.54264'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1422891,51.54264
,38 Chalk Farm Road,,London,Hawramen Cafe,Restaurant/Cafe/Canteen,1,0,2.092954567457638,1059186,194691,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8AJ,2024-01-25T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1481475', 'latitude': '51.5429124'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1481475,51.5429124
15 HENRIETTA STREET,,LONDON,,Henrietta Hotel,Hotel/bed & breakfast/guest house,7842,0,0.5709738355966201,1172690,19/00334/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 8QG,2026-06-25T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1239105', 'latitude': '51.510873'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1239105,51.510873
56-57 FRITH STREET,,LONDON,,Henson'S Bar And Social,Hotel/bed & breakfast/guest house,7842,0,0.19398088468600452,949286,17/00086/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 3JG,2024-07-03T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1320681', 'latitude': '51.5140247'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1320681,51.5140247
,10 Tottenham Street,,London,Hiba Street,Restaurant/Cafe/Canteen,1,0,0.5032276654425186,947353,183176,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4RD,2023-02-21T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1351951', 'latitude': '51.5207381'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1351951,51.5207381
Leather Lane Market,Leather Lane,,London,HIBACHI,Restaurant/Cafe/Canteen,1,0,1.2467783905719771,1492518,201043,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,EC1N 7TJ,2022-07-12T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.109737001359463', 'latitude': '51.5204467773438'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.109737001359463,51.5204467773438
,165 Haverstock Hill,,London,Hill Food & Wine,Retailers - other,4613,0,2.7835775454050182,424755,3296,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW3 4QT,2025-08-19T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1644534', 'latitude': '51.5498412'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1644534,51.5498412
27-28 ST ANNE'S COURT,,LONDON,,Hobson's Fish & Chips,Takeaway/sandwich shop,7844,0,0.15141027993809525,1289984,20/00451/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0BN,2026-07-03T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1334845', 'latitude': '51.5146318'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1334845,51.5146318
,25-27 Theobald's Road,,London,Hoga (Ex  Hozi),Restaurant/Cafe/Canteen,1,0,0.9062152530274017,1640834,203038,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1X 8SP,2023-06-28T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.118243001401424', 'latitude': '51.5200538635254'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.118243001401424,51.5200538635254
,Bloomsbury Square,,London,Holborn Falafel,Restaurant/Cafe/Canteen,1,0,0.7151477662444652,1206193,197831,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 2RA,2025-06-18T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.121884003281593', 'latitude': '51.518440246582'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.121884003281593,51.518440246582
,78 Southampton Row,,London,Holbunz,Restaurant/Cafe/Canteen,1,0,0.7765113218147287,1283308,198834,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 4AR,2024-12-08T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1217485', 'latitude': '51.519984'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1217485,51.519984
Holland Park Cafeteria,Holland Park,LONDON,,Holland Park Cafe by Daisy Green,Restaurant/Cafe/Canteen,1,0,2.973943420818391,1710050,INSPF/24/340846,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W8 6LU,2026-06-16T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.2031508', 'latitude': '51.5020233'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.2031508,51.5020233
Holloway Food Express,Shop,191 Holloway Road,London,Holloway Food Express,Retailers - other,4613,0,2.8030207414100072,1341397,PI/000286539,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,True,,N7 8DJ,2024-03-27T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1097598', 'latitude': '51.5505016'}","{'Hygiene': 5, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1097598,51.5505016
Holy Trinity Primary School,Trinity Walk,,London,Holy Trinity School,School/college/university,7845,0,2.884929595986364,424416,22674,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,True,,NW3 5SQ,2025-07-04T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.178259000182152', 'latitude': '51.5461883544922'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.178259000182152,51.5461883544922
Homeboy Bar,Basement And Ground Floors,108 Essex Road,London,Homeboy Bar,Restaurant/Cafe/Canteen,1,0,2.4038402782674173,1339420,PI/000284700,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 8LX,2026-02-02T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0983565', 'latitude': '51.5389414'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.0983565,51.5389414
,52 Warren Street,,London,Honey & Spice,Restaurant/Cafe/Canteen,1,0,0.7527954742428986,998767,182365,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5NJ,2022-08-23T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1402311', 'latitude': '51.5241453'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.1402311,51.5241453
BASEMENT AND GROUND FLOOR 33 SHAFTESBURY AVENUE,,LONDON,,Honeymoon Dessert/Bite Me,Restaurant/Cafe/Canteen,1,0,0.19187514583881374,1688817,KGBJAM-EM1DLD-SCQX83,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7EH,2025-11-07T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1332631', 'latitude': '51.5115887'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1332631,51.5115887
16 LISLE STREET,,LONDON,,Hong Kong Buffet,Restaurant/Cafe/Canteen,1,0,0.2841096399641407,412973,00992/0014/3/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7BE,2025-02-21T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1306699', 'latitude': '51.5115654'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1306699,51.5115654
,81 Kentish Town Road,,London,HOOD WOOD,Restaurant/Cafe/Canteen,1,0,2.069407824613947,1803450,205579,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8NY,2025-10-30T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.14199', 'latitude': '51.5432557'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 5}",-0.14199,51.5432557
,15 WESTLAND PLACE,Hackney,London,Hoofu,Takeaway/sandwich shop,7844,0,2.237758874460608,1796201,HAC2049,512,technicalbusinesssupport@hackney.gov.uk,Hackney,https://hackney.gov.uk/environmental-health#food,False,,N1 7LP,2025-01-17T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0904269', 'latitude': '51.5285699'}","{'Hygiene': 10, 'Structural': 5, 'ConfidenceInManagement': 10}",-0.0904269,51.5285699
GROUND FLOOR HEREDITABLE HOUSE 28-29 DOVER STREET,,LONDON,,HORA,Restaurant/Cafe/Canteen,1,0,0.39765670240040385,1761641,JP0SJD-XJW496-T85VWW,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 4NA,2025-02-05T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1429373', 'latitude': '51.5093682'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1429373,51.5093682
,30,Manor Place,London,Hot box pizza and chicken ltd,Takeaway/sandwich shop,7844,0,2.370073565515889,1393573,198396,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE17 3BB,2025-05-19T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.097525', 'latitude': '51.489251'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.097525,51.489251
,142 Drummond Street,,London,Hot Pepper Cafe,Restaurant/Cafe/Canteen,1,0,0.9157436680832516,1088954,195858,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2PA,2025-06-11T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1381947', 'latitude': '51.5267119'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1381947,51.5267119
Unit 6 A Camden Market,Chalk Farm Road,,London,HOT POT,Takeaway/sandwich shop,7844,0,2.022943951575602,1318738,199230,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 8AH,2025-06-14T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.147359997034073', 'latitude': '51.5419883728027'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 5}",-0.147359997034073,51.5419883728027
Hot Wok,265 Caledonian Road,London,N1 1EE,Hot Wok,Takeaway/sandwich shop,7844,0,1.9947883670879896,416000,PI/000003013,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 1EE,2025-08-05T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1171423', 'latitude': '51.5397392'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1171423,51.5397392
17 NOTTINGHAM PLACE,,LONDON,,Hotel La Place,Hotel/bed & breakfast/guest house,7842,0,0.9120175144932926,413970,01484/0017/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 5LG,2025-02-08T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.1533699', 'latitude': '51.5215022'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.1533699,51.5215022
House of Dishes,213-215 Upper Street,London,,House of Dishes,Takeaway/sandwich shop,7844,0,2.51631903463294,1439862,PI/000290833,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,N1 1RL,2026-05-21T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.103485', 'latitude': '51.5435748'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.103485,51.5435748
,94 HOXTON STREET,Hackney,London,Hoxton Chicken & Pizza Ltd,Takeaway/sandwich shop,7844,0,2.707011149257226,470183,33685,512,technicalbusinesssupport@hackney.gov.uk,Hackney,https://hackney.gov.uk/environmental-health#food,False,,N1 6LP,2026-03-09T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0799826', 'latitude': '51.5307733'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.0799826,51.5307733
,183 HOXTON STREET,Hackney,London,Hoxton Fruit & Veg,Retailers - other,4613,0,2.741905221529261,470248,34348,512,technicalbusinesssupport@hackney.gov.uk,Hackney,https://hackney.gov.uk/environmental-health#food,False,,N1 6RA,2021-06-29T00:00:00,fhrs_3_en-gb,3,,FHRS,"{'longitude': '-0.0803774', 'latitude': '51.5323535'}","{'Hygiene': 10, 'Structural': 10, 'ConfidenceInManagement': 10}",-0.0803774,51.5323535
