AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement
INGERSOLL HOUSE 7-9 KINGSWAY,,LONDON,,Purcha,Takeaway/sandwich shop,7844,0,0.6743046434174927,1592666,23/00092/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 6XF,2026-04-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1183265,51.5134814,15.0,10.0,10.0
BASEMENT AND GROUND FLOOR 24 ROMILLY STREET,,LONDON,,Q Beef Noodles,Restaurant/Cafe/Canteen,1,0,0.13461752847194655,1822231,GS8KPA-2JAZ6X-5D6PWL,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5AH,2026-05-06T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1312507,51.5128696,15.0,10.0,10.0
,125 Drummond Street,,London,Raavi,Takeaway/sandwich shop,7844,0,0.923923772235963,1262816,198576,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2HL,2025-05-29T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1366229,51.5270737,15.0,10.0,10.0
9 RUSSELL STREET,,LONDON,,Red Farm / Dovetail Cocktail Bar,Restaurant/Cafe/Canteen,1,0,0.5459734648716374,988463,17/00237/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 5HZ,2025-07-01T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1215311,51.5123097,5.0,15.0,10.0
Red Lion Square Gardens,Red Lion Square,,London,Red Lion Cafe,Restaurant/Cafe/Canteen,1,0,0.7588406433327571,1097463,196024,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1R 4QH,2025-04-03T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.118418000638485,51.5189590454102,10.0,15.0,10.0
,10 Triton Street,,London,Restaurant Associates at Dentsu,Restaurant/Cafe/Canteen,1,0,0.8309169094382893,1876675,206644,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 3BF,2025-11-04T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1425777,51.5245782,0.0,15.0,10.0
50-52 BAKER STREET,,LONDON,,Reubens Cafe and Bakery,Restaurant/Cafe/Canteen,1,0,0.9914120695718471,1849320,KDKPG7-PJTGMK-NMSF9Z,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 7BT,2025-06-25T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1556434,51.5187502,5.0,15.0,10.0
GROUND FLOOR 88 DEAN STREET,,LONDON,,Rippon,Retailers - other,4613,0,0.0707112311990031,412889,00953/0088/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 3ST,2025-01-30T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1334502,51.5147661,5.0,15.0,10.0
23A ST JAMES'S STREET,,LONDON,,RIVIERA,Restaurant/Cafe/Canteen,1,0,0.533760964213448,1913702,HQ202C-1TV3JJ-WAHKB8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,SW1A 1HA,2026-03-18T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1390808,51.5067532,,,
GROUND FLOOR PART 190 STRAND,,LONDON,,Roasting Plant Coffee,Takeaway/sandwich shop,7844,0,0.8611379101777024,1243406,20/00187/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 1DT,2025-01-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1140687,51.5125857,10.0,15.0,10.0
BASEMENT AND GROUND FLOOR 56 OLD COMPTON STREET,,LONDON,,Robata,Restaurant/Cafe/Canteen,1,0,0.09166443560937984,412537,00859/0056/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4UE,2026-02-04T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1324014,51.5129239,15.0,10.0,10.0
,93-97 Hampstead Road,,London,Rupashi Bangla,Retailers - other,4613,0,0.9627156545366221,425612,58248,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 3EL,2026-01-22T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.138901993632317,51.5273971557617,15.0,15.0,10.0
13-14 THAYER STREET,,LONDON,,Santo Remedio Marylebone,Restaurant/Cafe/Canteen,1,0,0.7962737903053733,1775723,RV62TP-RPN7M7-H639BL,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 3JR,2025-12-12T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1515742,51.5174362,10.0,15.0,10.0
15-18 GREAT NEWPORT STREET,,LONDON,,Sartori Restaurant,Restaurant/Cafe/Canteen,1,0,0.3009393351272502,1411861,21/00642/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JE,2026-04-24T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1278231,51.5117538,10.0,15.0,10.0
65 CHARING CROSS ROAD,,LONDON,,Seoul Plaza,Takeaway/sandwich shop,7844,0,0.24947832950355628,1523781,22/00408/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0NE,2026-02-17T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1287992,51.5122011,15.0,15.0,10.0
,159 Drummond Street,,London,SHAH TANDOORI,Restaurant/Cafe/Canteen,1,0,0.8918202081156403,1824246,205841,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2PB,2025-08-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1381333,51.5264502,10.0,15.0,10.0
29 GREAT MARLBOROUGH STREET,,LONDON,,Shakespeare's Head Public House,Restaurant/Cafe/Canteen,1,0,0.24003308671673246,428085,01373/0029/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7HZ,2025-06-19T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1395776,51.5136585,5.0,15.0,5.0
38 EASTCASTLE STREET,,LONDON,,SHREE KRISHNA VADA PAV,Restaurant/Cafe/Canteen,1,0,0.2994701933286142,1846192,Q04F82-HHB10N-247HCS,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 8DS,2025-09-17T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1393133,51.5166039,15.0,10.0,10.0
,28 Maple Street,,London,Simmons Bar,Pub/bar/nightclub,7843,0,0.6196009043325114,423659,10314,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 6HP,2019-03-04T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1388963,51.5222357,0.0,15.0,0.0
BASEMENT AND GROUND FLOOR 11 CHARING CROSS ROAD,,LONDON,,Snack Stop,Retailers - other,4613,0,0.34776763139908645,1392225,21/00495/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0EP,2024-07-21T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1286579,51.5100226,5.0,15.0,10.0
,65 Kingsway,,London,SOHO COFFEE,Restaurant/Cafe/Canteen,1,0,0.6333307819556339,1759050,204895,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 6TD,2025-11-12T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1194756,51.5153253,15.0,10.0,10.0
BASEMENT AND GROUND FLOOR 34-35 D'ARBLAY STREET,,LONDON,,SOHOHAS RESTAURANT,Restaurant/Cafe/Canteen,1,0,0.08557663548598213,1846179,E9K25V-1B2F9X-295VX0,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 8EX,2025-08-06T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1352961,51.5147415,15.0,10.0,10.0
,65 Kingsway,,London,SONTAG,Restaurant/Cafe/Canteen,1,0,0.6333307819556339,1722410,204199,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 6TD,2025-11-19T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1194756,51.5153253,5.0,15.0,10.0
145 STRAND,,LONDON,,Strand News,Retailers - other,4613,0,0.6923679042041674,414197,01576/0145/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 1JA,2024-05-04T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1183693,51.5113957,5.0,15.0,10.0
,204 Shaftesbury Avenue,,London,Sun Rise & Co,Retailers - other,4613,0,0.34012234647419276,424373,22397,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 8JL,2025-02-19T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1265607,51.5154747,10.0,15.0,10.0
,4 Central Saint Giles Piazza,,London,SuperStar BBQ,Restaurant/Cafe/Canteen,1,0,0.3025931322538583,1640829,203030,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 8AB,2026-02-12T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1277126,51.5157689,15.0,15.0,10.0
15A LITTLE NEWPORT STREET,,LONDON,,SUSHI JOY,Takeaway/sandwich shop,7844,0,0.2671414685462447,1777690,CCSRPS-D5Y9WE-7QPCK8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JJ,2025-01-09T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.128716,51.5117681,15.0,10.0,10.0
30 BREWER STREET,,LONDON,,Sushi Kyu,Restaurant/Cafe/Canteen,1,0,0.1132155825741567,1686877,PP6BKC-QDF965-J9FBJS,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0SS,2025-11-10T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1347072,51.5122232,15.0,0.0,10.0
63-64 FRITH STREET,,LONDON,,Sussex Restaurant,Restaurant/Cafe/Canteen,1,0,0.08488667079350737,1206499,19/00481/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 3JW,2026-02-26T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1322417,51.5143602,10.0,15.0,5.0
,35 Theobald's Road,,London,TARIM,Restaurant/Cafe/Canteen,1,0,0.815001264204588,1363454,199624,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1X 8SP,2025-01-22T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1179951,51.5201217,15.0,10.0,10.0
50 MARGARET STREET,,LONDON,,Tenmaru,Restaurant/Cafe/Canteen,1,0,0.37796248328385756,1576248,22/00757/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 8SF,2025-12-10T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1417435,51.5163906,15.0,10.0,10.0
42 RUPERT STREET,,LONDON,,Thai Tho,Restaurant/Cafe/Canteen,1,0,0.17118725076748237,414112,01532/0042/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6DP,2025-11-04T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1328081,51.5114376,15.0,15.0,10.0
Ballroom And Premises At Basement Level 1 Victoria House,37-63 Southampton Row,,London,The Bloomsbury Ballroom/ The London Cabaret Club,Restaurant/Cafe/Canteen,1,0,0.6325264970690347,1016129,181236,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 4DA,2026-03-27T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.122126996517181,51.5192070007324,10.0,15.0,10.0
22 BERWICK STREET,,LONDON,,THE BLUE POSTS,Pub/bar/nightclub,7843,0,0.043134853004432705,411338,00335/0022/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0QA,2024-08-08T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1350015,51.5138376,10.0,15.0,10.0
29 ST MARTIN'S LANE,,LONDON,,The Chandos Public House,Restaurant/Cafe/Canteen,1,0,0.4318772066585085,480953,00618/0029/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4ER,2026-05-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1265862,51.5095848,5.0,15.0,10.0
15 KINGLY STREET,,LONDON,,The Counter Soho,Restaurant/Cafe/Canteen,1,0,0.23647556192822888,1740527,QZ0443-L2V2TV-JWSRW5,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 5PS,2026-01-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.139226,51.5127356,,,
,37 Tavistock Place,,London,The Generator Ltd (Restaurant),Restaurant/Cafe/Canteen,1,0,0.9341280599984909,425359,54696,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1H 9SE,2025-11-11T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1247004,51.5260204,10.0,15.0,10.0
,95 Chancery Lane,,London,THE LAST JUDGMENT,Hotel/bed & breakfast/guest house,7842,0,0.9536172316478229,1619261,202663,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2A 1DT,2025-06-05T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1119648,51.5153665,15.0,10.0,10.0
BASEMENT AND GROUND FLOOR 38 BEDFORD STREET,,LONDON,,The Lowdown,Restaurant/Cafe/Canteen,1,0,0.4830811368320851,1788613,PP6BKC-QDGAFD-4ANDYA,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9EU,2025-01-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1240382,51.5105693,10.0,15.0,10.0
36 DRURY LANE,,LONDON,,The Marlborough Head,Pub/bar/nightclub,7843,0,0.5010229710464644,1939723,001Nz00000pj98NIAQ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 5RR,2026-05-06T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1224409,51.5147163,5.0,15.0,10.0
34 RUPERT STREET,,LONDON,,The Palomar,Restaurant/Cafe/Canteen,1,0,0.18675130192017816,414111,01532/0034/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6DN,2025-09-20T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.132629,51.5112369,15.0,15.0,10.0
417 STRAND,,LONDON,,The Port House,Restaurant/Cafe/Canteen,1,0,0.5297756313191527,428150,01576/0417/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0PD,2025-01-27T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1232524,51.5100531,10.0,15.0,10.0
THE SALISBURY PUBLIC HOUSE 90 ST MARTIN'S LANE,,LONDON,,The Salisbury Public House,Restaurant/Cafe/Canteen,1,0,0.35232586338194444,427865,00618/0090/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4AP,2026-03-25T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1272824,51.5108819,5.0,15.0,10.0
BASEMENT AND GROUND FLOOR WEST 19 SAVILE ROW,,LONDON,,The Service,Restaurant/Cafe/Canteen,1,0,0.3217079175168536,1740521,N1LELJ-YDJY6Y-G5FG4H,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 3PP,2024-09-16T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1404325,51.5114238,10.0,15.0,10.0
,124 Southampton Row,,London,THE SHELL,Restaurant/Cafe/Canteen,1,0,0.6850855880026392,1290542,198978,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 5AA,2025-02-26T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1226534,51.5207629,10.0,15.0,10.0
,170 Drury Lane,,London,The Top Secret Comedy Club,Pub/bar/nightclub,7843,0,0.49572471935225787,1085450,195379,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 5PD,2026-03-12T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.122772000730038,51.5154304504395,15.0,10.0,10.0
57 RUPERT STREET,,LONDON,,The Yard Bar,Restaurant/Cafe/Canteen,1,0,0.12490392519607982,414117,01532/0057/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7PL,2024-05-09T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1339094,51.5119947,10.0,15.0,10.0
,24-26 Brunswick Centre,,London,Tian Tian Market,Retailers - supermarkets/hypermarkets,7840,0,0.872894162535434,1513611,201195,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AE,2026-01-27T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1237596,51.5247104,15.0,15.0,10.0
BASEMENT AND GROUND FLOOR 20 COCKSPUR STREET,,LONDON,,Traf 24-7,Retailers - other,4613,0,0.4625625720315005,414687,09/00019/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 5BL,2025-01-09T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1302735,51.5075214,5.0,15.0,5.0
ST JAMES HOUSE 15-16 PICTON PLACE,,LONDON,,Truffle Burger,Restaurant/Cafe/Canteen,1,0,0.7407252312216046,1619613,NN1WVD-2SF924-5ES56T,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 1BW,2026-02-12T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1510725,51.5152341,5.0,15.0,10.0
,81-87 High Holborn,,London,UNCOMMON HOLBORN,Restaurant/Cafe/Canteen,1,0,0.7714883044669086,1640849,203065,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 6NU,2026-05-07T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1175255,51.5182257,10.0,15.0,10.0
14-16 RUPERT STREET,,LONDON,,Waxy O'Connors,Restaurant/Cafe/Canteen,1,0,0.21814309810521576,414105,01532/0014/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6DD,2025-06-26T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1321544,51.5108607,10.0,15.0,10.0
GROUND FLOOR PART 26 WARDOUR STREET,,LONDON,,Wootea,Takeaway/sandwich shop,7844,0,0.19565637970564984,1264730,20/00299/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6QL,2025-05-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1318771,51.5112969,10.0,15.0,10.0
,28 Torrington Place,,London,XIAN DAGE NOODLE,Restaurant/Cafe/Canteen,1,0,0.5530522959072538,1838089,206147,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7LY,2025-10-02T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1339118,51.5218058,15.0,5.0,10.0
99 WARDOUR STREET,,LONDON,,YEYE NOODLE & DUMPLING,Restaurant/Cafe/Canteen,1,0,0.06701958633907859,1920942,RT3QPQ-V86811-HTNZA3,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0UF,2026-04-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1337305,51.5128462,10.0,15.0,10.0
14 LISLE STREET,,LONDON,,YiQi,Restaurant/Cafe/Canteen,1,0,0.2069440369183984,1711409,JQ34NC-S0C336-ZF0TY2,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7BE,2025-10-15T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1308586,51.5115325,15.0,10.0,5.0
GROUND FLOOR 74 SHAFTESBURY AVENUE,,LONDON,,Yole Ice Cream,Retailers - other,4613,0,0.16051775148575806,1435818,21/00847/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6NB,2025-05-23T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.1318377,51.5119078,10.0,15.0,10.0
,230 High Holborn,,London,YUM TEA,Restaurant/Cafe/Canteen,1,0,0.668184591310362,1798552,205465,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 7DA,2025-10-20T00:00:00,fhrs_2_en-gb,2,,FHRS,-0.11973108,51.51763261,10.0,15.0,10.0
,30 Great Queen Street,,London,AKATUKI COVENT GARDEN,Restaurant/Cafe/Canteen,1,0,0.5471067640109284,1824290,205930,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,True,,WC2B 5BB,2025-12-16T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1215386,51.5154021,15.0,15.0,20.0
428 STRAND,,LONDON,,American Candy,Retailers - other,4613,0,0.5186704966719571,1800676,FD0EMQ-K30BX7-6YXT2Q,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0QE,2025-02-14T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1239311,51.5096683,0.0,0.0,20.0
,57 Endell Street,,London,BAB MANSOUR,Takeaway/sandwich shop,7844,0,0.3731190776049687,1408750,200171,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9AJ,2026-03-12T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1255162,51.5149364,15.0,5.0,20.0
31 GREAT WINDMILL STREET,,LONDON,,Bantof,Restaurant/Cafe/Canteen,1,0,0.15624521563362964,1531165,22/00471/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7LP,2026-01-16T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1347188,51.5115849,10.0,20.0,10.0
14 CHARING CROSS ROAD,,LONDON,,Basic Mart,Retailers - other,4613,0,0.3456366658505628,1679170,GK3DD1-RN56R5-NAL50E,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0HR,2025-07-15T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1280796,51.510418,5.0,15.0,20.0
52 WARDOUR STREET,,LONDON,,Big Bite,Restaurant/Cafe/Canteen,1,0,0.1080153491190069,412176,00688/0052/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6QU,2025-08-20T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.132884,51.512401,10.0,15.0,20.0
30 GREAT WINDMILL STREET,,LONDON,,Bilmonte,Restaurant/Cafe/Canteen,1,0,0.1535272319852694,1415417,01381/0030/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7LW,2025-02-22T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1347602,51.5116305,0.0,15.0,20.0
,44 Great Russell Street,,London,Cafe Babka,Restaurant/Cafe/Canteen,1,0,0.43453129279366054,1960284,207491,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 3PA,2026-06-05T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.12649,51.51801,10.0,15.0,20.0
21 WARDOUR STREET,,LONDON,,Cafe Tpt,Restaurant/Cafe/Canteen,1,0,0.20773542969423187,412165,00688/0021/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6PN,2025-08-28T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1320602,51.511048,15.0,10.0,20.0
26-49 THE MARKET COVENT GARDEN,,LONDON,United Kingdom,CAFFE CONCERTO,Restaurant/Cafe/Canteen,1,0,0.490552336826088,1702984,L26P20-8P8VFX-HLDF9M,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,WC2E 8RE,2026-01-13T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1229392,51.5120625,15.0,10.0,20.0
27 CHILTERN STREET,,LONDON,,Canaletto Cafe,Restaurant/Cafe/Canteen,1,0,0.9850308893818468,413338,01153/0027/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 7PJ,2024-01-09T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1551613,51.5192642,0.0,10.0,20.0
27 AVERY ROW,,LONDON,,Chango Empanadas,Manufacturers/packers,7839,0,0.5130229059728355,1650741,D2DR9K-ZBDMQX-GLG37N,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 4AY,2026-03-19T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1457241,51.5124249,10.0,20.0,20.0
BASEMENT TO FIRST FLOOR 12 MOOR STREET,,LONDON,,Cheatmeals,Restaurant/Cafe/Canteen,1,0,0.17155893970404976,1605529,01442/0012/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5NG,2025-06-24T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.130025,51.5135875,15.0,15.0,20.0
,61 Lamb's Conduit Street,,London,Conduit Coffee House,Restaurant/Cafe/Canteen,1,0,0.871462367865072,1949670,207448,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 3NB,2026-05-26T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1188052,51.5221491,15.0,15.0,20.0
45 VILLIERS STREET,,LONDON,,Crispy Rolls,Takeaway/sandwich shop,7844,0,0.6103734647282626,1518695,22/00375/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6NE,2025-09-25T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1233529,51.5079594,10.0,15.0,20.0
,52 Red Lion Street,,London,Dibs,Takeaway/sandwich shop,7844,0,0.8205190638593166,1068793,193158,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1R 4PF,2026-01-29T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1174359,51.5196991,10.0,20.0,20.0
,141-153 Drummond Street,,London,Drummond Street Supermarket,Retailers - other,4613,0,0.8978140737562611,425479,56466,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2PB,2025-07-18T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.137724,51.5265875,15.0,15.0,20.0
15-16 GERRARD STREET,,LONDON,,Dumplings Legend,Restaurant/Cafe/Canteen,1,0,0.17264765609997812,412642,00909/0016/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6JE,2025-12-10T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1315677,51.5118135,15.0,15.0,20.0
,16A Charlotte Street,,London,Fitzroy Tavern,Pub/bar/nightclub,7843,0,0.3397984680194222,423953,15492,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2LY,2026-02-03T00:00:00,fhrs_1_en-gb,1,,FHRS,-0.1346008,51.5187053,10.0,15.0,20.0
